p20,variable,type,iso3,povcal_year,sex,value,survey_year
FALSE,registration,statistic,AZE,1996,female,0.934055695886293,2006
FALSE,registration,numerator,AZE,1996,female,960.59902,2006
FALSE,registration,denominator,AZE,1996,female,1028.417282,2006
TRUE,registration,statistic,AZE,1999,male,0,2006
TRUE,registration,numerator,AZE,1999,male,0,2006
TRUE,registration,denominator,AZE,1999,male,1.294635,2006
TRUE,registration,statistic,AZE,1999,female,1,2006
TRUE,registration,numerator,AZE,1999,female,1.294635,2006
TRUE,registration,denominator,AZE,1999,female,1.294635,2006
FALSE,registration,statistic,AZE,1999,male,0.930902419560454,2006
FALSE,registration,numerator,AZE,1999,male,1143.253999,2006
FALSE,registration,denominator,AZE,1999,male,1228.113683,2006
FALSE,registration,statistic,AZE,1999,female,0.934055695886293,2006
FALSE,registration,numerator,AZE,1999,female,960.59902,2006
FALSE,registration,denominator,AZE,1999,female,1028.417282,2006
FALSE,registration,statistic,AZE,2002,male,0.930902419560454,2006
FALSE,registration,numerator,AZE,2002,male,1143.253999,2006
FALSE,registration,denominator,AZE,2002,male,1228.113683,2006
FALSE,registration,statistic,AZE,2002,female,0.934055695886293,2006
FALSE,registration,numerator,AZE,2002,female,960.59902,2006
FALSE,registration,denominator,AZE,2002,female,1028.417282,2006
FALSE,registration,statistic,AZE,2005,male,0.930902419560454,2006
FALSE,registration,numerator,AZE,2005,male,1143.253999,2006
FALSE,registration,denominator,AZE,2005,male,1228.113683,2006
FALSE,registration,statistic,AZE,2005,female,0.934055695886293,2006
FALSE,registration,numerator,AZE,2005,female,960.59902,2006
FALSE,registration,denominator,AZE,2005,female,1028.417282,2006
TRUE,registration,statistic,BGD,1990,male,0.807970029831126,2007
TRUE,registration,numerator,BGD,1990,male,4.090888,2007
TRUE,registration,denominator,BGD,1990,male,5.063168,2007
TRUE,registration,statistic,BGD,1990,female,1,2007
TRUE,registration,numerator,BGD,1990,female,2.527033,2007
TRUE,registration,denominator,BGD,1990,female,2.527033,2007
FALSE,registration,statistic,BGD,1990,male,0.176612484614403,1997
FALSE,registration,numerator,BGD,1990,male,1937.522587,1997
FALSE,registration,denominator,BGD,1990,male,10970.473527,1997
FALSE,registration,statistic,BGD,1990,female,0.0603179893859669,1997
FALSE,registration,numerator,BGD,1990,female,652.893565,1997
FALSE,registration,denominator,BGD,1990,female,10824.193108,1997
TRUE,registration,statistic,BGD,1993,male,0.807970029831126,2007
TRUE,registration,numerator,BGD,1993,male,4.090888,2007
TRUE,registration,denominator,BGD,1993,male,5.063168,2007
TRUE,registration,statistic,BGD,1993,female,1,2007
TRUE,registration,numerator,BGD,1993,female,2.527033,2007
TRUE,registration,denominator,BGD,1993,female,2.527033,2007
FALSE,registration,statistic,BGD,1993,male,0.176612484614403,1997
FALSE,registration,numerator,BGD,1993,male,1937.522587,1997
FALSE,registration,denominator,BGD,1993,male,10970.473527,1997
FALSE,registration,statistic,BGD,1993,female,0.0603179893859669,1997
FALSE,registration,numerator,BGD,1993,female,652.893565,1997
FALSE,registration,denominator,BGD,1993,female,10824.193108,1997
TRUE,registration,statistic,BGD,1996,male,0.593634513993601,2007
TRUE,registration,numerator,BGD,1996,male,4.090888,2007
TRUE,registration,denominator,BGD,1996,male,6.891257,2007
TRUE,registration,statistic,BGD,1996,female,0.656851688684278,2007
TRUE,registration,numerator,BGD,1996,female,3.499313,2007
TRUE,registration,denominator,BGD,1996,female,5.327402,2007
FALSE,registration,statistic,BGD,1996,male,0.176612484614403,1997
FALSE,registration,numerator,BGD,1996,male,1937.522587,1997
FALSE,registration,denominator,BGD,1996,male,10970.473527,1997
FALSE,registration,statistic,BGD,1996,female,0.0603179893859669,1997
FALSE,registration,numerator,BGD,1996,female,652.893565,1997
FALSE,registration,denominator,BGD,1996,female,10824.193108,1997
TRUE,registration,statistic,BGD,1999,male,0.626141220429331,2007
TRUE,registration,numerator,BGD,1999,male,4.690077,2007
TRUE,registration,denominator,BGD,1999,male,7.490446,2007
TRUE,registration,statistic,BGD,1999,female,0.743112576416072,2007
TRUE,registration,numerator,BGD,1999,female,5.288215,2007
TRUE,registration,denominator,BGD,1999,female,7.116304,2007
FALSE,registration,statistic,BGD,1999,male,0.202140933530824,2000;1997
FALSE,registration,numerator,BGD,1999,male,2476.38321033333,2000;1997
FALSE,registration,denominator,BGD,1999,male,12174.7324323333,2000;1997
FALSE,registration,statistic,BGD,1999,female,0.0754614459107105,2000;1997
FALSE,registration,numerator,BGD,1999,female,911.345924333333,2000;1997
FALSE,registration,denominator,BGD,1999,female,11962.7339686667,2000;1997
TRUE,registration,statistic,BGD,2002,male,0.626141220429331,2007
TRUE,registration,numerator,BGD,2002,male,4.690077,2007
TRUE,registration,denominator,BGD,2002,male,7.490446,2007
TRUE,registration,statistic,BGD,2002,female,0.743112576416072,2007
TRUE,registration,numerator,BGD,2002,female,5.288215,2007
TRUE,registration,denominator,BGD,2002,female,7.116304,2007
FALSE,registration,statistic,BGD,2002,male,0.192869691109345,2004;2000
FALSE,registration,numerator,BGD,2002,male,2502.055527,2004;2000
FALSE,registration,denominator,BGD,2002,male,12998.0477865,2004;2000
FALSE,registration,statistic,BGD,2002,female,0.0783034652074262,2004;2000
FALSE,registration,numerator,BGD,2002,female,1006.9769455,2004;2000
FALSE,registration,denominator,BGD,2002,female,12881.0089405,2004;2000
TRUE,registration,statistic,BGD,2005,male,0.626141220429331,2007
TRUE,registration,numerator,BGD,2005,male,4.690077,2007
TRUE,registration,denominator,BGD,2005,male,7.490446,2007
TRUE,registration,statistic,BGD,2005,female,0.743112576416072,2007
TRUE,registration,numerator,BGD,2005,female,5.288215,2007
TRUE,registration,denominator,BGD,2005,female,7.116304,2007
FALSE,registration,statistic,BGD,2005,male,0.260301434359976,2007;2004
FALSE,registration,numerator,BGD,2005,male,1897.39717033333,2007;2004
FALSE,registration,denominator,BGD,2005,male,9704.975224,2007;2004
FALSE,registration,statistic,BGD,2005,female,0.193088543175366,2007;2004
FALSE,registration,numerator,BGD,2005,female,1042.469233,2007;2004
FALSE,registration,denominator,BGD,2005,female,9730.750811,2007;2004
TRUE,registration,statistic,BGD,2008,male,0.568439407677456,2011;2007
TRUE,registration,numerator,BGD,2008,male,4.91646825,2011;2007
TRUE,registration,denominator,BGD,2008,male,9.15638825,2011;2007
TRUE,registration,statistic,BGD,2008,female,0.482504297082059,2011;2007
TRUE,registration,numerator,BGD,2008,female,4.367169,2011;2007
TRUE,registration,denominator,BGD,2008,female,9.534882,2011;2007
FALSE,registration,statistic,BGD,2008,male,0.40661651469081,2011;2007
FALSE,registration,numerator,BGD,2008,male,1245.738401,2011;2007
FALSE,registration,denominator,BGD,2008,male,3186.39165675,2011;2007
FALSE,registration,statistic,BGD,2008,female,0.400847763808889,2011;2007
FALSE,registration,numerator,BGD,2008,female,1236.62275625,2011;2007
FALSE,registration,denominator,BGD,2008,female,3194.589811,2011;2007
TRUE,registration,statistic,BGD,2010,male,0.542103236131736,2011;2007
TRUE,registration,numerator,BGD,2010,male,9.16007175,2011;2007
TRUE,registration,denominator,BGD,2010,male,17.737348,2011;2007
TRUE,registration,statistic,BGD,2010,female,0.232253782066108,2011;2007
TRUE,registration,numerator,BGD,2010,female,2.525077,2011;2007
TRUE,registration,denominator,BGD,2010,female,13.0885445,2011;2007
FALSE,registration,statistic,BGD,2010,male,0.340860666833557,2011;2007
FALSE,registration,numerator,BGD,2010,male,1382.231488,2011;2007
FALSE,registration,denominator,BGD,2010,male,4201.009303,2011;2007
FALSE,registration,statistic,BGD,2010,female,0.337903103739412,2011;2007
FALSE,registration,numerator,BGD,2010,female,1348.58001875,2011;2007
FALSE,registration,denominator,BGD,2010,female,4120.6019885,2011;2007
TRUE,registration,statistic,BGD,2011,male,0.457965621004671,2011
TRUE,registration,numerator,BGD,2011,male,9.833414,2011
TRUE,registration,denominator,BGD,2011,male,21.471948,2011
TRUE,registration,statistic,BGD,2011,female,0.155460013088667,2011
TRUE,registration,numerator,BGD,2011,female,2.739653,2011
TRUE,registration,denominator,BGD,2011,female,17.622879,2011
FALSE,registration,statistic,BGD,2011,male,0.308338360540114,2011
FALSE,registration,numerator,BGD,2011,male,1451.926491,2011
FALSE,registration,denominator,BGD,2011,male,4708.874006,2011
FALSE,registration,statistic,BGD,2011,female,0.306367344956753,2011
FALSE,registration,numerator,BGD,2011,female,1403.423028,2011
FALSE,registration,denominator,BGD,2011,female,4580.850574,2011
TRUE,registration,statistic,BGD,2012,male,0.403984147385847,2014;2011
TRUE,registration,numerator,BGD,2012,male,8.07546233333333,2014;2011
TRUE,registration,denominator,BGD,2012,male,18.4191456666667,2014;2011
TRUE,registration,statistic,BGD,2012,female,0.12001565874952,2014;2011
TRUE,registration,numerator,BGD,2012,female,2.01892333333333,2014;2011
TRUE,registration,denominator,BGD,2012,female,15.4363533333333,2014;2011
FALSE,registration,statistic,BGD,2012,male,0.274440607259156,2014;2011
FALSE,registration,numerator,BGD,2012,male,1270.05597366667,2014;2011
FALSE,registration,denominator,BGD,2012,male,4601.68114433333,2014;2011
FALSE,registration,statistic,BGD,2012,female,0.27101440682936,2014;2011
FALSE,registration,numerator,BGD,2012,female,1209.34671866667,2014;2011
FALSE,registration,denominator,BGD,2012,female,4420.55771666667,2014;2011
TRUE,registration,statistic,BGD,2013,male,0.328261416644755,2014;2011
TRUE,registration,numerator,BGD,2013,male,5.78595633333333,2014;2011
TRUE,registration,denominator,BGD,2013,male,15.7568256666667,2014;2011
TRUE,registration,statistic,BGD,2013,female,0.0976417398010297,2014;2011
TRUE,registration,numerator,BGD,2013,female,1.56841966666667,2014;2011
TRUE,registration,denominator,BGD,2013,female,15.1905546666667,2014;2011
FALSE,registration,statistic,BGD,2013,male,0.240655282319284,2014;2011
FALSE,registration,numerator,BGD,2013,male,1088.71701066667,2014;2011
FALSE,registration,denominator,BGD,2013,male,4494.09780033333,2014;2011
FALSE,registration,statistic,BGD,2013,female,0.235685933212452,2014;2011
FALSE,registration,numerator,BGD,2013,female,1015.00018333333,2014;2011
FALSE,registration,denominator,BGD,2013,female,4258.32413233333,2014;2011
TRUE,registration,statistic,BFA,1990,male,0,1993
TRUE,registration,numerator,BFA,1990,male,0,1993
TRUE,registration,denominator,BFA,1990,male,33.342361,1993
TRUE,registration,statistic,BFA,1990,female,0,1993
TRUE,registration,numerator,BFA,1990,female,0,1993
TRUE,registration,denominator,BFA,1990,female,34.712664,1993
FALSE,registration,statistic,BFA,1990,male,0.0280078243451421,1993
FALSE,registration,numerator,BFA,1990,male,172.195734,1993
FALSE,registration,denominator,BFA,1990,male,6148.129604,1993
FALSE,registration,statistic,BFA,1990,female,0.00852230503679061,1993
FALSE,registration,numerator,BFA,1990,female,64.579001,1993
FALSE,registration,denominator,BFA,1990,female,7577.644865,1993
TRUE,registration,statistic,BFA,1993,male,0,1993
TRUE,registration,numerator,BFA,1993,male,0,1993
TRUE,registration,denominator,BFA,1993,male,33.342361,1993
TRUE,registration,statistic,BFA,1993,female,0,1993
TRUE,registration,numerator,BFA,1993,female,0,1993
TRUE,registration,denominator,BFA,1993,female,34.712664,1993
FALSE,registration,statistic,BFA,1993,male,0.0280078243451421,1993
FALSE,registration,numerator,BFA,1993,male,172.195734,1993
FALSE,registration,denominator,BFA,1993,male,6148.129604,1993
FALSE,registration,statistic,BFA,1993,female,0.00852230503679061,1993
FALSE,registration,numerator,BFA,1993,female,64.579001,1993
FALSE,registration,denominator,BFA,1993,female,7577.644865,1993
TRUE,registration,statistic,BFA,1996,male,0,1999;1993
TRUE,registration,numerator,BFA,1996,male,0,1999;1993
TRUE,registration,denominator,BFA,1996,male,34.4643875,1999;1993
TRUE,registration,statistic,BFA,1996,female,0,1999;1993
TRUE,registration,numerator,BFA,1996,female,0,1999;1993
TRUE,registration,denominator,BFA,1996,female,39.888078,1999;1993
FALSE,registration,statistic,BFA,1996,male,0.026722964188483,1999;1993
FALSE,registration,numerator,BFA,1996,male,157.297443,1999;1993
FALSE,registration,denominator,BFA,1996,male,5872.99887,1999;1993
FALSE,registration,statistic,BFA,1996,female,0.00815436500330244,1999;1993
FALSE,registration,numerator,BFA,1996,female,59.6513735,1999;1993
FALSE,registration,denominator,BFA,1996,female,7302.8706775,1999;1993
TRUE,registration,statistic,BFA,1999,male,0,1999
TRUE,registration,numerator,BFA,1999,male,0,1999
TRUE,registration,denominator,BFA,1999,male,24.905322,1999
TRUE,registration,statistic,BFA,1999,female,0,1999
TRUE,registration,numerator,BFA,1999,female,0,1999
TRUE,registration,denominator,BFA,1999,female,30.822036,1999
FALSE,registration,statistic,BFA,1999,male,0.0253896589315985,1999
FALSE,registration,numerator,BFA,1999,male,142.399152,1999
FALSE,registration,denominator,BFA,1999,male,5608.549228,1999
FALSE,registration,statistic,BFA,1999,female,0.00777067877452299,1999
FALSE,registration,numerator,BFA,1999,female,54.723746,1999
FALSE,registration,denominator,BFA,1999,female,7042.337946,1999
FALSE,registration,statistic,BFA,2002,male,0.0397598766978892,2003;1999
FALSE,registration,numerator,BFA,2002,male,394.97466675,2003;1999
FALSE,registration,denominator,BFA,2002,male,9468.92266825,2003;1999
FALSE,registration,statistic,BFA,2002,female,0.012704700324449,2003;1999
FALSE,registration,numerator,BFA,2002,female,154.70568575,2003;1999
FALSE,registration,denominator,BFA,2002,female,11588.5217565,2003;1999
TRUE,registration,statistic,BEN,1990,male,0,1996
TRUE,registration,numerator,BEN,1990,male,0,1996
TRUE,registration,denominator,BEN,1990,male,9.436394,1996
TRUE,registration,statistic,BEN,1990,female,0,1996
TRUE,registration,numerator,BEN,1990,female,0,1996
TRUE,registration,denominator,BEN,1990,female,12.330107,1996
FALSE,registration,statistic,BEN,1990,male,0.0401177931400796,1996
FALSE,registration,numerator,BEN,1990,male,194.541418,1996
FALSE,registration,denominator,BEN,1990,male,4849.255225,1996
FALSE,registration,statistic,BEN,1990,female,0.00688542547472691,1996
FALSE,registration,numerator,BEN,1990,female,40.702888,1996
FALSE,registration,denominator,BEN,1990,female,5911.455748,1996
TRUE,registration,statistic,BEN,1993,male,0,1996
TRUE,registration,numerator,BEN,1993,male,0,1996
TRUE,registration,denominator,BEN,1993,male,9.436394,1996
TRUE,registration,statistic,BEN,1993,female,0,1996
TRUE,registration,numerator,BEN,1993,female,0,1996
TRUE,registration,denominator,BEN,1993,female,12.330107,1996
FALSE,registration,statistic,BEN,1993,male,0.0401177931400796,1996
FALSE,registration,numerator,BEN,1993,male,194.541418,1996
FALSE,registration,denominator,BEN,1993,male,4849.255225,1996
FALSE,registration,statistic,BEN,1993,female,0.00688542547472691,1996
FALSE,registration,numerator,BEN,1993,female,40.702888,1996
FALSE,registration,denominator,BEN,1993,female,5911.455748,1996
TRUE,registration,statistic,BEN,1996,male,0,1996
TRUE,registration,numerator,BEN,1996,male,0,1996
TRUE,registration,denominator,BEN,1996,male,9.436394,1996
TRUE,registration,statistic,BEN,1996,female,0,1996
TRUE,registration,numerator,BEN,1996,female,0,1996
TRUE,registration,denominator,BEN,1996,female,12.330107,1996
FALSE,registration,statistic,BEN,1996,male,0.0401177931400796,1996
FALSE,registration,numerator,BEN,1996,male,194.541418,1996
FALSE,registration,denominator,BEN,1996,male,4849.255225,1996
FALSE,registration,statistic,BEN,1996,female,0.00688542547472691,1996
FALSE,registration,numerator,BEN,1996,female,40.702888,1996
FALSE,registration,denominator,BEN,1996,female,5911.455748,1996
TRUE,registration,statistic,BEN,1999,male,0.101963234026737,2006;1996
TRUE,registration,numerator,BEN,1999,male,3.2393748,2006;1996
TRUE,registration,denominator,BEN,1999,male,16.1364842,2006;1996
TRUE,registration,statistic,BEN,1999,female,0.0929622741829458,2006;1996
TRUE,registration,numerator,BEN,1999,female,4.0421487,2006;1996
TRUE,registration,denominator,BEN,1999,female,21.6755558,2006;1996
FALSE,registration,statistic,BEN,1999,male,0.0471727890708225,2001;1996
FALSE,registration,numerator,BEN,1999,male,251.2154518,2001;1996
FALSE,registration,denominator,BEN,1999,male,5282.2590436,2001;1996
FALSE,registration,statistic,BEN,1999,female,0.0102026475062557,2001;1996
FALSE,registration,numerator,BEN,1999,female,66.78736,2001;1996
FALSE,registration,denominator,BEN,1999,female,6433.0276462,2001;1996
TRUE,registration,statistic,BEN,2002,male,0.203926468053475,2006;1996
TRUE,registration,numerator,BEN,2002,male,6.4787496,2006;1996
